id,省名,县名,年份,年末总人口,乡村人口,人均GDP,农村居民人均可支配收入,一般公共预算收入,普通中学学校数,小学专任教师数,医院卫生院床位数,每千人医院卫生院床位数,卫生技术人员数,卫生厕所普及率,社会福利收养性单位数,床位数,每千人社会福利收养性床位数,老龄化率,城镇化率,路网密度,NVDI,WET,LST,NDBSI,RSEI_mean,RSEI_stdDev,优良面积占比,elevation_mean,slope_mean,教育POI密度,医疗POI密度,养老POI密度,商业POI密度,文体POI密度,交通POI密度,教育POI基尼系数,医疗POI基尼系数,养老POI基尼系数,商业POI基尼系数,文体POI基尼系数,交通POI基尼系数,教育POI核密度峰值,医疗POI核密度峰值,养老POI核密度峰值,商业POI核密度峰值,文体POI核密度峰值,交通POI核密度峰值,POI综合覆盖度
522730.0,贵州省,龙里县,2024.0,23.8,,71806.0,18626.0,15.34,11.0,1353.0,1677.0,7.04621848739496,,0.971,11.0,1226.0,0.515126050420168,,,0.9872,0.775849715010775,-0.0282751078202848,30.1908733098263,-0.232431801705521,0.677854384360559,0.110668476112325,0.843186724906741,1304.30391706887,16.4548727137874,0.0322368421052632,0.102631578947368,0.00328947368421053,0.0967105263157895,0.118421052631579,0.103289473684211,0.3899,0.2855,0.139,0.2842,0.3925,0.3169,41.29633495,133.43443302,87.19135483,167.38195116,77.3623392,111.5353001,0.533707865168539
522732.0,贵州省,*三都县,2024.0,27.85,,39578.0,16873.0,4.06,14.0,1693.0,1839.0,6.6032315978456,,0.9998,3.0,256.0,0.0919210053859964,,,0.6073,0.796179296490834,-0.0186187314674005,32.7639512869083,-0.259945994266518,0.734592631550333,0.0849849447758955,0.930212820417784,746.093387098748,20.5075922126261,0.0151515151515152,0.0404040404040404,0.00126262626262626,0.0660774410774411,0.0185185185185185,0.0332491582491583,0.3151,0.2981,0.0,0.3151,0.2826,0.2624,48.9500204,82.35431231,485021.6256,118.07082749,132.9169337,280.3611147,0.474056603773585
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410181.0,河南省,巩义市,2024.0,80.01,24.89,131343.0,35147.0,58.0637,35.0,3470.0,5296.0,6.61917260342457,7593.0,0.9819,24.0,2861.0,0.357580302462192,,0.6889,2.0763,0.622504087051906,-0.0380346278702007,309.613848367895,-0.171946477337044,0.460973647925862,0.250353928828092,0.323141600667231,341.863459548176,11.4359022963563,0.131497,0.178251,0.022403,0.028247,0.212343,0.214291,0.8636,0.8944,0.7409,0.9559,0.8517,0.9426,35.731841,67.749468,26.338,24.208979,52.92478,160.388071,0.74
410184.0,河南省,新郑市,2024.0,160.36,49.79,123358.0,32795.0,86.5425,67.0,15489.0,6070.0,3.7852332252432,9175.0,0.9963,36.0,1683.0,0.104951359441257,,0.6895,4.4818,0.560253708795151,-0.0488137600375671,312.98807328311,-0.138072595007563,0.338019839675847,0.257166830774146,0.188701134696216,150.787608080547,2.72004228963333,0.204226,0.166925,0.041032,0.042897,0.204226,0.205159,0.8333,0.9094,0.6473,0.9451,0.8759,0.9144,23.932488,46.768491,34.0234,22.015264,28.966608,46.492045,0.542222222222222
410122.0,河南省,中牟县,2024.0,146.41,52.78,85658.0,29724.0,55.1928,68.0,10679.0,5964.0,4.07349224779728,5979.0,0.9883,12.0,1298.0,0.0886551465063862,,0.6395,4.7315,0.516262905494553,-0.051576066775468,312.060233259793,-0.122024508786892,0.314290579164868,0.249036221660656,0.167281607873432,88.5662396678903,1.82952222218769,0.153312,0.131709,0.01115,0.03345,0.153312,0.153312,0.7986,0.8676,0.8,0.9315,0.8453,0.8925,21.813794,27.298741,23.005,19.876757,36.10366,33.078765,0.616161616161616
410183.0,河南省,新密市,2024.0,82.51,27.25,85210.0,30742.0,41.4902,51.0,3110.0,5439.0,6.59192825112108,5526.0,0.9941,55.0,5155.0,0.624772754817598,,0.6697,2.4819,0.634303093790135,-0.0416618440570861,310.603299127568,-0.170001952585151,0.43811176898898,0.234494950599062,0.281644497071223,283.827930243871,7.24549010142604,0.185799,0.159687,0.025108,0.035151,0.22095,0.22095,0.8018,0.9306,0.624,0.9488,0.8374,0.9198,35.947367,110.574404,29.0251,38.894486,39.941086,93.61606,0.693333333333333
410182.0,河南省,荥阳市,2024.0,73.44,28.73,78190.0,30827.0,51.5012,31.0,3441.0,3686.0,5.01906318082789,4624.0,0.9795,13.0,2660.0,0.362200435729848,,0.6088,4.3732,0.621343963816282,-0.0326965786389103,310.333237620028,-0.18660690965903,0.464027746024751,0.254788981437641,0.3671855383863,180.939566781068,5.2499005145131,0.147491,0.169342,0.020758,0.027313,0.239263,0.240356,0.9031,0.9128,0.8,0.9549,0.8442,0.9014,70.85443,98.306496,89.055,35.169235,45.140457,65.928239,0.535555555555556
410323.0,河南省,新安县,2024.0,47.0,19.34,92621.0,30021.0,29.892,30.0,2185.0,2594.0,5.51914893617021,3244.0,0.9814,19.0,1813.0,0.385744680851064,,0.5885,1.6352,0.62889356011024,-0.0410385344694604,309.010455074871,-0.159240733455777,0.463123154717242,0.227896373292652,0.285513638743124,393.363145257336,11.1691762309034,0.107904,0.158431,0.00942,0.023979,0.171277,0.188405,0.8451,0.9349,0.6909,0.9588,0.8728,0.9437,32.142993,108.130778,27.4132,29.216782,41.700661,74.117791,0.737373737373737
410324.0,河南省,栾川县,2024.0,31.55,11.32,99681.0,20254.0,33.4357,19.0,1577.0,2394.0,7.58795562599049,2651.0,0.971,24.0,1550.0,0.491283676703645,,0.6412,0.8278,0.819273934292478,-0.00616888691069685,301.736239040244,-0.295688049541117,0.849249974055142,0.201474424803494,0.895023096378518,1103.52029140464,23.3954014026566,0.027833,0.070188,0.004437,0.008068,0.079465,0.088743,0.9303,0.9746,0.8,0.9592,0.9035,0.9554,19.703023,102.219571,15.225,12.199458,36.13016,85.239636,0.412946428571429
410622.0,河南省,淇县,2024.0,26.2,10.13,92984.0,27384.0,11.4235,20.0,1324.0,2035.0,7.76717557251908,2386.0,0.956,7.0,780.0,0.297709923664122,,0.6135,4.2615,0.626120810137302,-0.0311207133320052,307.855652238088,-0.187777575297435,0.518097853987784,0.270001574356952,0.468718009286323,197.645694459761,8.5801428077716,0.114005,0.324476,0.0,0.019293,0.385863,0.385863,0.8925,0.926,0.0,0.977,0.8813,0.9202,91.266324,275.717308,0.0,94.876908,125.42356,195.105675,0.745454545454545
410721.0,河南省,新乡县,2024.0,33.97,13.75,93800.0,27961.0,13.7162,30.0,1329.0,1432.0,4.21548425080954,1934.0,0.9708,31.0,2773.0,0.816308507506623,,0.5952,5.3017,0.660793035759451,-0.0142127564945693,309.564437787869,-0.242754472647022,0.569537143728686,0.335513453430317,0.584211073952291,76.6307337382964,2.3379032830193,0.221848,0.469196,0.0,0.03315,0.555896,0.560996,0.8896,0.8883,0.0,0.979,0.865,0.8941,41.946409,69.141091,0.0,45.139852,71.169567,84.441747,0.934343434343434
410882.0,河南省,沁阳市,2024.0,44.01,15.19,84830.0,28371.0,12.0401,31.0,1719.0,2475.0,5.62372188139059,2835.0,0.9891,30.0,1811.0,0.41149738695751,,0.655,2.4741,0.623625569098086,-0.0145612288276263,308.977736283553,-0.2246421638761,0.551733840558307,0.292150484116745,0.561256592811611,205.412460682537,6.77544796814461,0.176234,0.310507,0.045317,0.030211,0.365895,0.335683,0.8529,0.88,0.7052,0.9675,0.8667,0.9439,56.336115,125.643474,122.2781,38.07035,117.801316,285.144173,0.871111111111111
410581.0,河南省,林州市,2024.0,92.74,36.6,78429.0,29419.0,55.0207,56.0,5727.0,6293.0,6.78563726547337,11051.0,0.9601,32.0,2282.0,0.246064265689023,,0.6054,3.804,0.59352454168111,-0.0522075483862354,308.036061189637,-0.133016913944826,0.429403836078379,0.271823154350757,0.315640158481286,485.285993844243,13.7747910385828,0.089801,0.083006,0.009223,0.018446,0.106791,0.106791,0.8243,0.9341,0.72,0.9482,0.8701,0.9192,24.544212,95.219502,37.2998,28.429193,36.596152,86.091669,0.573333333333333
411082.0,河南省,长葛市,2024.0,70.48,28.46,89155.0,26294.0,27.7562,46.0,3684.0,3605.0,5.11492622020431,4760.0,0.9768,28.0,3516.0,0.498864926220204,,0.5962,3.6863,0.614891190259139,-0.0251451397172925,311.089301569984,-0.208185114969809,0.485417352486129,0.324255537688873,0.483177084533437,90.3793055823245,2.12166881781823,0.276616,0.257756,0.03772,0.034577,0.314337,0.345771,0.7783,0.8902,0.6233,0.9614,0.8456,0.936,37.321756,116.015874,74.842,33.124887,101.889187,234.039158,0.816964285714286
411024.0,河南省,鄢陵县,2024.0,54.38,27.94,77953.0,25414.0,19.5006,30.0,3994.0,3720.0,6.8407502758367,3883.0,0.9796,35.0,3997.0,0.735012872379551,,0.4862,3.0325,0.665118775829174,-0.0207625616950974,309.069503537874,-0.228813513172997,0.554868995219944,0.263339413303276,0.54100260646677,58.5483468322585,1.64582684126563,0.154362,0.207352,0.028799,0.019583,0.230391,0.25343,0.8172,0.8892,0.6816,0.9663,0.858,0.9273,30.741386,69.647718,34.7467,38.092517,75.584279,310.665133,0.813333333333333
411281.0,河南省,义马市,2024.0,13.24,0.33,95242.0,26556.0,14.3085,8.0,713.0,1552.0,11.7220543806647,1587.0,0.9935,24.0,2113.0,1.59592145015106,,0.9752,3.7685,0.572542741307642,-0.0474203674603773,309.740310762249,-0.131872951984027,0.394394087409808,0.237008609647864,0.242712137949867,493.738963170537,7.62890667781684,0.1707,0.984035,0.050206,0.050206,1.947987,2.008234,0.9622,0.9364,0.8,0.9875,0.9283,0.8881,402.900227,2180.61744,2099.3306,1692.818602,1471.797965,1300.890532,0.75
411221.0,河南省,渑池县,2024.0,30.41,12.96,80214.0,25029.0,23.1031,18.0,1346.0,2460.0,8.089444261756,2580.0,0.9827,11.0,639.0,0.210128247287077,,0.5738,1.2621,0.653485591546039,-0.0396559736311583,307.784323242311,-0.171441822329785,0.509487984561504,0.263238244198988,0.400410018200413,623.091413601751,13.1632823823498,0.036767,0.143391,0.0,0.010295,0.161039,0.161774,0.949,0.97,0.0,0.9739,0.952,0.9583,51.577488,218.386167,0.0,21.032804,151.007459,194.930366,0.524886877828054
410223.0,河南省,尉氏县,2024.0,73.55,34.21,66853.0,22295.0,18.3873,43.0,4019.0,3728.0,5.06866077498301,4076.0,0.9675,26.0,2618.0,0.355948334466349,,0.4651,2.423,0.63708629854452,-0.0247028161875944,310.06142596665,-0.222088279459939,0.518409859412794,0.323453304215381,0.498671331014711,73.8958688537999,1.75119828818912,0.198861,0.162705,0.02531,0.021694,0.197957,0.198861,0.7491,0.9091,0.7057,0.9535,0.8465,0.9626,18.40621,72.704471,42.9932,24.906817,52.318287,202.692248,0.791111111111111
410225.0,河南省,兰考县,2024.0,76.55,37.4,60385.0,19654.0,34.4578,54.0,5287.0,5099.0,6.66100587851078,6415.0,0.9699,39.0,2113.0,0.276028739386022,,0.5114,2.3289,0.56326551066383,-0.0419152928304926,310.796999037014,-0.158296123120799,0.396017166897427,0.276941841601143,0.29388085722898,67.581390814943,1.7653284206103,0.196877,0.160186,0.013423,0.025952,0.195982,0.196877,0.7577,0.88,0.7573,0.9453,0.828,0.9312,20.122461,50.585369,35.1924,17.848306,44.318901,119.940943,0.868686868686869
410328.0,河南省,洛宁县,2024.0,36.59,20.49,61008.0,14423.0,14.2699,37.0,1111.0,3560.0,9.72943427165892,3147.0,0.9805,22.0,1727.0,0.471986881661656,,0.4401,0.7285,0.705313215914839,-0.0344711129159569,306.246621095864,-0.202963941613005,0.590043285113791,0.289301983054074,0.506570590426108,736.279424044251,16.3374010496276,0.050675,0.079693,0.003032,0.012127,0.08619,0.086623,0.9013,0.9704,0.7886,0.9668,0.906,0.9689,34.46796,144.274332,30.3159,26.883854,54.754802,154.518599,0.753333333333333
410327.0,河南省,宜阳县,2024.0,56.11,28.67,57586.0,19134.0,17.5569,47.0,2872.0,5003.0,8.91641418641953,4360.0,0.9739,377.0,5222.0,0.93067189449296,,0.511,1.0807,0.59821854158208,-0.047365394755535,309.902804668922,-0.139487247081713,0.405365993127156,0.251571339705803,0.224159274856083,437.012399157564,9.65308141727937,0.083285,0.115365,0.00802,0.018508,0.123385,0.135724,0.8934,0.9425,0.8246,0.9645,0.9086,0.9484,24.595119,67.383576,37.3369,21.457793,52.852443,105.243057,0.8
410329.0,河南省,伊川县,2024.0,75.98,40.47,56649.0,18999.0,22.6796,51.0,4440.0,4491.0,5.91076599105028,5518.0,0.9887,23.0,1879.0,0.247301921558305,,0.5327,1.3473,0.56310684184461,-0.0479301977191322,311.012540713792,-0.129340732672493,0.351845132878309,0.213919573688737,0.136477337746949,337.372505923974,6.03711673922274,0.197115,0.170452,0.0,0.02952,0.209494,0.209494,0.8181,0.8956,0.0,0.9527,0.8655,0.9385,34.840208,76.444567,0.0,44.512337,76.696615,164.387989,0.824444444444444
410825.0,河南省,温县,2024.0,39.66,16.64,59681.0,26811.0,10.67,32.0,2195.0,2778.0,7.00453857791226,3173.0,0.9745,10.0,677.0,0.170700958144226,,0.5804,6.7959,0.621405643702369,-0.0163489598672976,310.068354673168,-0.227013107545759,0.532210421338322,0.318033864110901,0.540273099959952,108.270843939226,1.90489915719285,0.188294,0.392612,0.030047,0.03205,0.398622,0.440687,0.8481,0.9076,0.5387,0.96,0.8741,0.9139,69.823272,199.017093,55.8913,56.283244,176.305803,354.655108,0.922222222222222
410823.0,河南省,武陟县,2024.0,64.78,30.61,55548.0,26901.0,12.7418,41.0,3912.0,4751.0,7.33405372028404,4172.0,0.9787,45.0,1613.0,0.24899660389009,,0.5275,8.0307,0.651475049645026,-0.00969447362344264,310.081472582564,-0.246371479950377,0.566145053660122,0.317494807928729,0.576511324830872,94.8009036901638,1.60686006010662,0.192625,0.209585,0.02423,0.029075,0.238661,0.02423,0.8142,0.8663,0.704,0.9606,0.8496,0.971,39.796931,69.113373,41.7781,27.192176,75.841608,112.320595,0.897777777777778
410421.0,河南省,宝丰县,2024.0,48.77,23.64,66051.0,24823.0,23.2785,27.0,3172.0,2840.0,5.82325199917982,3684.0,0.9774,22.0,,0.0,,0.5153,2.2421,0.648614916528093,-0.0264950378292716,311.476188303734,-0.209658806322553,0.479941804907789,0.285720644909208,0.408920489241765,183.356700193383,3.7402892292007,0.18218,0.227024,0.019619,0.029429,0.308305,0.308305,0.8687,0.9581,0.7771,0.9637,0.8723,0.9398,38.881964,203.579374,65.0789,30.112181,89.377593,236.570137,0.707070707070707
410481.0,河南省,舞钢市,2024.0,29.56,11.25,58841.0,22637.0,15.948,16.0,1788.0,2201.0,7.44587280108254,2797.0,0.9552,18.0,1694.0,0.573071718538566,,0.6194,2.9168,0.707589686287094,-0.0188905077905967,310.553639769923,-0.235561527566252,0.55854331383471,0.241992951340548,0.536470784547537,173.196718672212,6.68006485793659,0.095549,0.304164,0.01911,0.027072,0.350346,0.350346,0.8924,0.9223,0.8133,0.9663,0.8537,0.9024,46.17053,135.120021,268.8797,102.34687,85.845785,205.584325,0.733183856502242
410926.0,河南省,范县,2024.0,44.57,26.89,63447.0,17077.0,11.4397,22.0,2641.0,2886.0,6.47520753870316,3219.0,0.9984,36.0,1834.0,0.41148754767781,,0.3966,4.6653,0.586832358766193,-0.0244289089286066,307.230543646051,-0.197630145721271,0.528586397231524,0.28669584766982,0.494267636525211,48.7635223719404,1.86227946298621,0.192282,0.281028,0.013148,0.036156,0.327044,0.361557,0.7933,0.8941,0.81,0.9614,0.8659,0.886,20.961024,63.148751,42.731,24.856206,77.648261,90.095128,0.917777777777778
411025.0,河南省,襄城县,2024.0,67.1,36.07,65965.0,24793.0,23.2793,32.0,3458.0,4705.0,7.01192250372578,4929.0,0.9838,31.0,3028.0,0.451266766020864,,0.4624,2.0779,0.697586036355549,-0.0117937654239292,310.690944844503,-0.25371875368839,0.569602257380076,0.257764026814264,0.572976558291107,88.6409397617767,2.81568278211662,0.180588,0.194817,0.0,0.032834,0.240785,0.240785,0.7666,0.8566,0.0,0.9458,0.8556,0.9108,27.24218,51.937574,0.0,30.03916,71.151126,128.35939,0.850446428571429
411121.0,河南省,舞阳县,2024.0,44.3,23.47,61049.0,17079.0,21.6027,35.0,2225.0,3392.0,7.6568848758465,3361.0,0.9193,420.0,3100.0,0.699774266365689,,0.4702,4.8199,0.726371891160385,0.000785766044821845,309.813145028482,-0.285540450417549,0.648552859921366,0.269697729174025,0.694652419057507,75.2598998993971,1.92733669391376,0.135459,0.223185,0.0,0.021932,0.256728,0.28382,0.8535,0.9098,0.0,0.9699,0.8971,0.9608,24.792457,75.213399,0.0,22.824678,72.428487,216.660963,0.808888888888889
411325.0,河南省,内乡县,2024.0,53.16,25.73,58899.0,22076.0,16.4476,32.0,3045.0,4036.0,7.59217456734387,4512.0,0.9905,59.0,3195.0,0.601015801354402,,0.5159,1.0302,0.685009109504736,-0.0304875134351205,306.081730084246,-0.202622566239362,0.594055849612221,0.319422242047216,0.535738397340038,447.539523641558,13.7545377982713,0.079954,0.076497,0.012101,0.014694,0.094216,0.095081,0.8162,0.9184,0.7257,0.9637,0.8898,0.9491,15.201716,52.854865,16.8726,21.806517,40.284741,91.826124,0.802222222222222
411326.0,河南省,淅川县,2024.0,52.33,23.47,56570.0,19997.0,11.0567,32.0,3483.0,3848.0,7.35333460729983,3560.0,0.986,83.0,6084.0,1.16262182304605,,0.5515,1.745,0.638490147863323,-0.0372229112555888,306.660168946034,-0.169049253287413,0.52807470501163,0.284175988325442,0.43623708015546,293.544296650512,12.1707423977078,0.06284,0.063546,0.00812,0.009532,0.077667,0.070607,0.8865,0.9469,0.7409,0.961,0.9255,0.9701,9.061519,20.025003,5.734,4.650182,18.900711,51.24245,0.586666666666667
411330.0,河南省,桐柏县,2024.0,35.91,15.56,64471.0,18597.0,12.8797,26.0,2754.0,2920.0,8.13143971038708,2830.0,0.978,383.0,3893.0,1.08409913673072,,0.5667,0.6816,0.731948149883991,-0.0311030453317215,309.016874683542,-0.213460100938325,0.562088808338076,0.211015772038587,0.49473874320184,215.695697903107,8.57105662807309,0.042323,0.096142,0.007315,0.013063,0.113385,0.114952,0.9296,0.9597,0.8514,0.9655,0.9221,0.9677,12.998458,38.497254,19.5578,12.174713,42.247058,161.633687,0.757918552036199
410422.0,河南省,叶县,2024.0,71.08,42.84,36175.0,19442.0,15.7427,35.0,4486.0,3306.0,4.65109735509285,3907.0,0.9695,15.0,954.0,0.134214969048959,,0.3973,3.0311,0.71211044318716,-0.00859074708179894,310.814697260886,-0.267016699980843,0.589201601364232,0.281686924745842,0.591900988061943,113.037138317715,3.39321554942205,0.123217,0.124659,0.008647,0.014411,0.157805,0.158525,0.8105,0.8805,0.7533,0.9548,0.8544,0.9321,19.953001,46.17912,12.1337,18.780385,39.514387,118.526132,0.755555555555556
410423.0,河南省,鲁山县,2024.0,76.07,48.15,29296.0,15189.0,14.5965,63.0,5107.0,5448.0,7.16182463520442,3717.0,0.8928,36.0,2607.0,0.342710661233075,,0.367,1.307,0.734810576940571,-0.0215421427326465,308.252729139785,-0.238619000738103,0.613103198722804,0.267126748997836,0.601399768370044,343.515323670137,11.2760080307779,0.091595,0.068696,0.00791,0.015405,0.091595,0.091595,0.8223,0.922,0.7032,0.9443,0.8626,0.9492,18.21659,45.801067,14.1383,15.921702,25.528763,50.580833,0.757777777777778
410526.0,河南省,滑县,2024.0,114.83,67.54,40701.0,18772.0,23.3729,73.0,8355.0,6735.0,5.86519202299051,9678.0,0.9284,31.0,2427.0,0.211355917443177,,0.4118,3.7811,0.674200189540916,-0.00247962199572155,307.379920644425,-0.275066879454389,0.654595092348476,0.291208523955081,0.712349953246022,59.6546770490852,2.03623788422758,0.123491,0.094302,0.01291,0.019085,0.112264,0.123491,0.7714,0.9049,0.6922,0.9287,0.8704,0.9659,16.735727,29.824216,17.972,7.031889,36.252695,146.928428,0.677777777777778
410527.0,河南省,内黄县,2024.0,66.58,45.79,29919.0,18946.0,14.406,45.0,4244.0,3415.0,5.12916791829378,8078.0,0.9409,99.0,3305.0,0.496395313908081,,0.3123,3.5445,0.612237565501037,-0.0249565615334039,307.390760590862,-0.208008796815943,0.542402372654427,0.29919470444278,0.528698262858783,55.6417302602304,1.89750555013736,0.174637,0.140583,0.007859,0.01921,0.172018,0.192101,0.7701,0.9235,0.8267,0.962,0.8844,0.9155,14.146572,52.919492,15.0052,18.204796,48.556472,65.479896,0.868686868686869
410727.0,河南省,封丘县,2024.0,66.6,38.0,35825.0,18177.0,10.05,54.0,3337.0,3945.0,5.92342342342342,4830.0,0.9755,27.0,1882.0,0.282582582582583,,0.4295,4.2651,0.66128869372168,-0.0156591018377894,308.707853950494,-0.237464119529611,0.579521870242101,0.301127338883566,0.580465751822421,70.0721577607875,1.78571730057016,0.163748,0.153923,0.013919,0.014737,0.162929,0.180123,0.7838,0.9024,0.8235,0.955,0.85,0.9519,22.832571,64.121114,50.1762,15.015633,53.276615,193.157314,0.813333333333333
411322.0,河南省,方城县,2024.0,84.09,44.36,41356.0,20576.0,12.3609,54.0,6550.0,6442.0,7.66083957664407,5051.0,0.9964,55.0,5100.0,0.606493043168034,,0.4725,3.5063,0.70943759308815,-0.025220275555894,309.760834271785,-0.228906278750254,0.551677752990616,0.239620604361071,0.4979851967102,198.045361391376,5.89532111156064,0.086483,0.068793,0.0,0.011793,0.08609,0.086483,0.7759,0.9279,0.0,0.9572,0.8768,0.9688,11.496063,47.21514,0.0,9.799818,27.127233,163.099852,0.691111111111111
411323.0,河南省,镇平县,2024.0,81.26,41.22,41661.0,22807.0,12.0491,50.0,4182.0,4228.0,5.2030519320699,4813.0,0.9972,111.0,13741.0,1.69099187792272,,0.4928,1.5599,0.583100705789236,-0.0382995930703431,309.780524038345,-0.152060866750927,0.425128654624329,0.244367661438845,0.227502972395493,256.650158502272,6.46645517827005,0.147215,0.106397,0.0,0.023421,0.147215,0.147215,0.7647,0.924,0.0,0.9444,0.8839,0.9668,20.621655,82.321509,0.0,26.814484,57.865951,222.864515,0.0269058295964126
411327.0,河南省,社旗县,2024.0,53.97,28.97,41818.0,18658.0,9.098,34.0,3935.0,3843.0,7.12062256809339,4028.0,0.9678,69.0,4076.0,0.755234389475635,,0.4632,1.2518,0.70546430101617,-0.019701207954165,310.433170618747,-0.235686977666516,0.55556053948619,0.244634133132111,0.521243873464706,136.697525686293,2.28582022926203,0.125846,0.145671,0.0,0.019825,0.17153,0.189631,0.7918,0.8951,0.0,0.9629,0.8801,0.9708,19.338004,57.878835,0.0,20.720301,70.970221,334.396214,0.846938775510204
411423.0,河南省,宁陵县,2024.0,51.45,28.46,37996.0,17289.0,6.1198,33.0,3132.0,4371.0,8.49562682215743,4415.0,0.9959,17.0,1200.0,0.233236151603499,,0.4468,2.9483,0.618460393753466,-0.0280586172647033,310.410174854829,-0.202227630922385,0.479205387494311,0.274466208663014,0.418831065922678,56.6794485554947,2.28658972089715,0.14791,0.218105,0.010028,0.023816,0.274512,0.275765,0.83,0.8702,0.86,0.9683,0.8791,0.9438,25.315135,70.670516,112.1687,20.939617,90.446641,215.163485,0.833333333333333
411424.0,河南省,柘城县,2024.0,75.85,42.66,36079.0,17944.0,10.033,56.0,6501.0,5419.0,7.14436387607119,5355.0,0.9869,26.0,3106.0,0.409492419248517,,0.4376,1.6587,0.61993828464862,-0.0298185258820457,310.435291141493,-0.192887514486615,0.46895829662102,0.25888288856915,0.385442610268876,48.7717058845117,2.49682629399686,0.21032,0.175747,0.016326,0.031692,0.21128,0.21128,0.7234,0.8548,0.6212,0.9355,0.8474,0.953,21.852313,53.559068,34.8438,22.789062,74.064114,244.85153,0.915555555555556
411426.0,河南省,夏邑县,2024.0,86.43,46.51,35179.0,17865.0,10.6043,52.0,9592.0,6840.0,7.91391877820201,7742.0,0.977,38.0,5649.0,0.653592502603263,,0.4619,6.0743,0.594922935846356,-0.0518646678294483,312.0450991772,-0.137614930061669,0.35022269389024,0.222259812463976,0.145697424636227,41.5763641099636,2.25709610996447,0.147782,0.115539,0.017465,0.028885,0.147782,0.134347,0.7771,0.8934,0.6585,0.929,0.8648,0.9611,18.097557,41.209897,20.5517,12.505101,52.272759,137.274734,0.791111111111111
411622.0,河南省,西华县,2024.0,66.74,37.79,40347.0,16690.0,13.5658,42.0,5277.0,4419.0,6.62121666167216,5989.0,0.9533,54.0,2261.0,0.338777344920587,,0.4337,2.7159,0.685187213295008,-0.00815390155050831,308.896969070452,-0.25775536551405,0.611936052240262,0.273366685862502,0.64877150079439,53.2821429355194,1.92192171757579,0.166697,0.143476,0.010781,0.019904,0.182455,0.182455,0.7953,0.922,0.7323,0.9492,0.8765,0.9449,17.623282,59.18483,14.9767,13.540622,44.320918,142.378467,0.706666666666667
411623.0,河南省,商水县,2024.0,89.77,50.66,38729.0,16809.0,14.2599,55.0,5488.0,5507.0,6.13456611340091,5271.0,0.9911,53.0,4810.0,0.535813746240392,,0.4354,2.0413,0.684849965721253,-0.0139316862181822,310.787124614319,-0.241087561861732,0.555023896205308,0.266832772125277,0.568798217902563,47.7095369062437,2.41157739719648,0.173515,0.138812,0.022084,0.022872,0.172727,0.0,0.7982,0.9237,0.6143,0.9447,0.8347,0.0,18.699445,44.808379,16.521,11.619069,32.596435,0.0,0.813333333333333
411627.0,河南省,太康县,2024.0,107.87,60.14,34388.0,17905.0,18.5223,75.0,7760.0,8583.0,7.95679985167331,8482.0,0.9418,83.0,3465.0,0.321219987021415,,0.4425,2.072,0.668938241644683,-0.0134425874759849,309.496004254964,-0.243066812414646,0.569673360340909,0.251159268709079,0.585436153845641,52.4565149077637,2.2490706338701,0.125129,0.099535,0.012513,0.021613,0.125129,0.125129,0.7463,0.8852,0.6509,0.9355,0.8413,0.9593,15.488253,39.956876,20.1714,14.986021,41.261267,159.146422,0.817777777777778
411681.0,河南省,项城市,2024.0,92.17,42.08,39250.0,19155.0,22.5474,61.0,6049.0,6147.0,6.66919822067918,6702.0,0.987,55.0,4753.0,0.51567755234892,,0.5435,1.4501,0.702057668449238,-0.0102672453389735,311.043058737998,-0.251491930735171,0.57041593494741,0.248594116689312,0.608330641895643,41.5796478361322,1.99881551436759,0.201591,0.171352,0.029322,0.032071,0.182348,0.201591,0.7882,0.905,0.5675,0.9528,0.9032,0.936,25.63194,55.400842,13.6726,14.308827,61.464935,137.372928,0.835555555555556
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330182.0,浙江省,建德市,2024.0,44.4,20.0,103801.0,40417.0,45.89,30.0,899.0,2234.0,5.03153153153153,,0.982790091264668,18.0,3298.0,0.742792792792793,31.42,0.549549549549549,0.93647363872083,0.762522826125802,-0.0155376413357095,304.908367724847,-0.252447986904673,0.742518466424774,0.237056823537587,0.804447188964915,270.803040071939,20.6234839865361,0.0333,0.0736,0.0035,0.0376,0.0225,0.0143,0.5097,0.6113,0.1071,0.6572,0.4148,0.3211,16.556805,36.414862,22.059361,48.422806,21.768973,131.5446,0.571111111111111
330122.0,浙江省,桐庐县,2024.0,46.1,12.9,109143.0,45071.0,45.66,23.0,,2263.0,4.90889370932755,,0.980577780492274,31.0,2258.0,0.489804772234273,30.0,0.720173535791757,1.03717878622198,0.769313172588542,-0.0173588689816818,305.428064131334,-0.24897224804058,0.729604439583767,0.242238471914474,0.789772967602961,303.466945865674,22.2677763691014,0.0351,0.0838,0.0038,0.0416,0.0263,0.0159,0.4876,0.5876,0.1234,0.6211,0.3987,0.2987,15.121258,29.0541,18.9211,44.1784,19.6551,124.321,0.650943396226415
