name,Year,RSEI_mean,RSEI_stdDev,NDVI_mean,WET_mean,NDBSI_mean,LST_mean,Good_Ratio_mean,Elevation_mean,Slope_mean
榕江县,2020,0.8327253858322113,0.16373573671225486,0.8075670177283416,-0.016623522574508512,-0.2658754615946112,306.5214477423277,0.9091966198570868,703.5128241648887,21.68941285844467
三都水族自治县,2020,,,,,,,,746.027066271332,20.5133525471468
赤水市,2020,0.6568516924491988,0.1945079708664694,0.7369776766288245,-0.034317535737588334,-0.1892326684806913,306.17728768195474,0.6592441356395622,792.7612183685055,23.783933574303237
从江县,2020,0.827699913041353,0.20171404378436714,0.7828135317360889,-0.012376720251352316,-0.2713553325045598,307.12424209715675,0.8923515659615627,680.4101499552615,21.655086964080834
仁怀市,2020,0.5989361514123971,0.2726857649507199,0.6535687819057014,-0.034795776374001164,-0.17199711025227313,301.924654811777,0.541977540852618,946.337967821387,20.709744676684643
雷山县,2020,,,,,,,,1167.3668990317299,23.389281630402778
麻江县,2020,0.8082248888122786,0.2111642498334428,0.7806607228609151,-0.017138504282915544,-0.26761693522226165,304.6019537094179,0.8576103778254207,981.3397016023657,18.559567079340738
丹寨县,2020,,,,,,,,877.9889417392565,21.82649976230823
南明区,2024,0.4431191523682,0.3826171619487477,0.5688238404061486,-0.052197797155402625,-0.12342322980545727,311.5996473832957,0.4001766005230449,1139.5523098322376,11.184223136801421
钟山区,2024,0.6764443835546058,0.29638258798850825,0.7059411787861429,-0.03499664578148728,-0.20297492755011243,300.14499613652083,0.6646742116704428,1902.3412268067084,17.91126922093033
红花岗区,2024,0.6324273495914439,0.3237409247787287,0.7085196621330544,-0.036357310518108345,-0.1924556889580068,311.0087976341968,0.6048339096033271,933.5669983857753,14.67273677080234
西秀区,2024,0.6100682228381351,0.32377195125259917,0.7019213123646533,-0.04216594793191133,-0.18559519984855,306.43119076914206,0.5787549741939397,1339.1890873073485,12.22795524789553
七星关区,2024,0.7896660213125835,0.23260560205708777,0.7638532232736658,-0.025212802627284505,-0.2397278865482459,301.5152154777355,0.8276550880543327,1521.389171439094,19.32678798457522
碧江区,2024,0.6826150989480311,0.2663675672819083,0.7254744542850428,-0.03281219196242283,-0.20210114318556266,307.0186899252846,0.7272585065398002,480.222294841818,20.1128393588771
兴义市,2024,0.3458999732211918,0.2984307350245409,0.5600054065219541,-0.06722333155600521,-0.07237413767232063,302.4283509183189,0.24963763114314244,1322.7911881952803,18.961765395021533
凯里市,2024,0.6334883115053642,0.3062004179156633,0.720367642191368,-0.037588959806584776,-0.19371443061873173,310.7403308978763,0.6226358109769005,857.618025741299,18.18057937097061
都匀市,2024,0.7231041301804061,0.275237805669133,0.76335738359094,-0.03276230146705868,-0.21985137534738536,307.6047335694277,0.7531165076656082,1031.3762626279922,18.34316610452048
云岩区,2024,0.4462614143098902,0.39147961438721957,0.5491647415437416,-0.0430568834884503,-0.12573642859695797,309.8977675285612,0.40338546958789095,1183.7587429445718,13.698030457116282
六枝特区,2024,0.4300836070461976,0.3251387005875166,0.5873061242299343,-0.0598662981716309,-0.11232306993797256,300.4039784650716,0.34980755915828365,1418.4881072881676,19.081703010402503
汇川区,2024,0.6971118953345984,0.30103983538769463,0.7495502030794562,-0.03286943443389345,-0.21313659444055294,309.35020895535564,0.700970913919367,1065.364262924211,20.323467160175696
平坝区,2024,0.5455204797171793,0.3462829975290664,0.67331684701014,-0.047119550730788926,-0.1684940683720656,308.6762794281804,0.49552099389813936,1315.0843664055117,12.2915797275477
