name,Year,RSEI_mean,RSEI_stdDev,NDVI_mean,WET_mean,NDBSI_mean,LST_mean,Good_Ratio_mean,Elevation_mean,Slope_mean
余杭区,2020,0.4926119769395556,0.2495234084563084,0.62037098711917,-0.030696246688226972,-0.17056176684269167,311.0257830528008,0.41849775426403674,87.29337619891099,9.52776484989657
奉化区,2020,0.5948012297755504,0.2707247622724364,0.7462791697506244,-0.02707381465603621,-0.22032583738796405,311.761635921423,0.5984095090373445,187.03050344225025,14.752463301554238
平阳县,2020,0.6606167255284405,0.2502223390047043,0.7078554190248884,-0.018395198549752467,-0.23007939705141814,307.59206607733375,0.711791529244555,205.38602873679037,15.319390907434515
平湖市,2020,0.4865082641039315,0.29440326401514333,0.5397605355516554,-0.02764888812419934,-0.1617645241682913,309.8032933570873,0.3842766861500958,5.660220387328552,2.243261806086032
嵊州市,2020,0.5936531974527299,0.253437677577667,0.7386972840554981,-0.02788710747340751,-0.2165066690577436,310.7890301082082,0.575237841312345,245.21555552659908,14.93564568870283
兰溪市,2020,0.5599293461448488,0.27906544853689064,0.6883984840025746,-0.02845707667033545,-0.20427529150966636,311.1141981751713,0.5136489432244644,167.3880701612015,11.310546423382968
江山市,2020,0.7267632264088641,0.24820187313978892,0.7614758033112616,-0.01392124799278067,-0.2587179545624599,307.0364535972068,0.7711489599639745,411.42907194986736,18.02811711710116
仙居县,2020,0.7256434174038265,0.24881701945337975,0.7789073220813123,-0.014217375865139228,-0.26470271510858107,308.15088927103255,0.7683920748489874,421.9810266730534,22.03905093725871
云和县,2020,0.8486365073117181,0.20454369468271805,0.7899858787123493,-0.003990415447359178,-0.28965665954943237,301.8955607197595,0.897758713699063,563.1061966968234,23.13106096471849
富阳区,2020,0.6182963477116475,0.25743329658732816,0.7067175759388948,-0.026297534381228137,-0.20803437543554926,307.3629249997176,0.6449724440194564,193.85231401923704,18.303360240291134
象山县,2020,0.6026956709141457,0.3026096710828047,0.7063798623118356,-0.02200174642565002,-0.22206626851724998,311.26080563048345,0.6111785009688206,64.74696704782414,10.804385992569404
苍南县,2020,0.6520234378383362,0.257036034935629,0.7021367817314452,-0.019368414379604924,-0.22515236241356626,307.55718530384996,0.695677185925193,184.04543387712533,13.458771560282663
桐乡市,2020,0.4354501208073224,0.25386238686983625,0.5388108473587174,-0.030946318192163962,-0.148417027824137,311.76854135746913,0.30123086913926617,6.429920987457457,2.1909517924225606
义乌市,2020,0.520287724711691,0.32888068278300014,0.634355769877003,-0.02640146418999581,-0.18595981848557572,312.8076117664855,0.49066076638502,204.08480583748843,12.602883946947031
温岭市,2020,0.4102573372147139,0.31252609437582657,0.5557037039890377,-0.0400067936597574,-0.1431977035898311,313.48988890289564,0.3435043786055068,44.7104443693649,7.53925751147186
庆元县,2020,0.8290104198264706,0.20950691592782306,0.8027667141382828,-0.0031291199363130953,-0.3009689404589528,305.14243041976874,0.8776392648932468,872.8441622888316,23.245595004283093
临安区,2020,0.6319338195349862,0.22880057246592087,0.7484863725956644,-0.030325710315556247,-0.2162516485216227,306.7887966255249,0.6312996770889107,407.6450058626696,21.133394772382136
宁海县,2020,0.6398779227136417,0.2818711376712447,0.7461769982524356,-0.021618760995081924,-0.23539814302056528,310.58874650575314,0.6772301290515887,166.38449320295277,13.484046459267562
文成县,2020,0.7761943343379635,0.20026673883743643,0.7870272579392226,-0.008438397245357906,-0.2791289291924577,306.67933364456786,0.8542967827699149,557.8161875326473,21.608822571578166
东阳市,2020,0.5986546574565892,0.28277200724357127,0.7119846097401444,-0.021707337591978713,-0.21860349746804378,311.84177361327716,0.6115263021963684,289.3631230868698,15.767126267444448
临海市,2020,0.6269007524763386,0.2919763655953305,0.7258716382192244,-0.021825416771592818,-0.23242477978365397,310.9140281258786,0.6493725176530551,195.31486368164823,15.931229402938548
景宁畲族自治县,2020,0.8521118759442066,0.18174247783754233,0.8138362666953355,-0.00325214625136006,-0.2998829530419209,303.4063032176736,0.9117418751600391,728.628742170295,26.393091888310668
钱塘区,2020,0.24672691240037212,0.21412061718005054,0.38109792567744893,-0.046986064743715666,-0.07067182368211983,314.19590507779066,0.07088150242107066,7.2189759574667365,1.846826448675795
余姚市,2020,0.5126790919477193,0.3093962689308643,0.6368205008367221,-0.03577193183069665,-0.17317477281981028,309.5141464712246,0.48629439542978775,150.86408228444273,9.835948053096093
泰顺县,2020,0.7529222055933674,0.20976895762208533,0.7752478964684631,-0.012325054655268572,-0.26469144144627205,306.0887798413768,0.8012189295523693,603.2826357923741,20.137707210539332
永康市,2020,0.5790960081365895,0.28867063844538454,0.6818101016909733,-0.021874285151438848,-0.21071396419636226,312.1819111057198,0.5751243225487068,227.09873616175932,13.232408517609985
玉环市,2020,0.403810311882781,0.29222550453480106,0.540879948102143,-0.035669910659979515,-0.14238210123618505,313.5725893985919,0.3105586145545627,38.536244938404806,6.8121593274728
龙泉市,2020,0.8118349303509944,0.20782919677223713,0.7949096805095391,-0.005378412844621768,-0.2894179883890768,305.0629101188064,0.868153822284789,718.9212837646143,24.396659221642484
临平区,2020,0.3023318463492961,0.23012447112228762,0.4220781250503269,-0.036992647569947065,-0.09357027855158365,314.1656625545044,0.1247518159278807,10.764438664666955,3.2559024162193904
慈溪市,2020,0.29747513952389004,0.28470211433820103,0.48421220653632707,-0.05032603748293519,-0.09480387853341825,314.2366378267028,0.187375388205844,18.488503152421437,3.238725324466682
瑞安市,2020,0.627547331280719,0.2663016565963562,0.6863583906035101,-0.017665560062626262,-0.22254287131781353,309.34839298324613,0.6649640009189133,207.04787227533106,14.890371748680987
桐庐县,2020,0.693473850189021,0.2287135081802348,0.7581807795875614,-0.021313440437779704,-0.2366194466667531,306.07230656418596,0.762620343162436,303.4669458656744,22.267776369101405
乐清市,2020,0.5439500348721543,0.29240374725331997,0.6343904663066462,-0.025256989003998354,-0.1916960756813415,310.61783545635626,0.5262095398181211,161.0429237596712,13.967748497123491
淳安县,2020,0.7353467075944026,0.20148629963135814,0.7834251626549478,-0.01738802546077788,-0.2556726029923937,305.7927409925898,0.8129896111781606,357.58201322019363,21.833596975702076
龙港市,2020,0.3920575497151773,0.2964747729133877,0.5000007164692573,-0.03301081761911579,-0.13234856036649187,312.60592950539797,0.28856142811710583,15.819682246870855,3.362075551988768
建德市,2020,0.7094853130256711,0.22630855741918796,0.7713508454684254,-0.017104528696132673,-0.2515467415306856,307.47484326064614,0.789534337513313,270.8030400719397,20.623483986536165
上城区,2024,0.3095019047453483,0.2176294650503861,0.38738100570828116,-0.02973263402972982,-0.08923437877419342,313.05810721612386,0.10528106631010775,12.20883751855796,3.189160585062224
海曙区,2024,0.5771191336413704,0.3162160884373023,0.6498205074240448,-0.01816081511064585,-0.21071805423963938,311.8606769327467,0.5668268941171349,161.37667185859564,12.649176156955487
鹿城区,2024,0.5073714039395827,0.3136077051532636,0.6167072261654158,-0.024143465657089448,-0.1837991986434104,312.9140060201806,0.5131127384107548,130.56411571711982,12.26002566188415
